2,ACES Montessori Kidz Kindergarten,0101000020E610000012A452EC68FD5940D0285DFA97E4F53F
3,Agape Montessori House Kindergarten,0101000020E61000002063EE5A42F559400F61FC34EE0DF63F
4,Al - Amin Pre-School,0101000020E6100000E551E0536FFD59408F44793073ABF53F
5,Al - Amin Preschool (Pasir Ris),0101000020E6100000E551E0536FFD59408F44793073ABF53F
6,Al - Ansar Mosque Kindergarten,0101000020E6100000ED81566048FB5940AD8905BEA23BF53F
7,Al - Iman Mosque Kindergarten,0101000020E61000007EC51A2E72F15940AA46AF06280DF63F
8,Al - Istighfar Mosque Kindergarten,0101000020E6100000270FB0FBB3FD5940A1702CDE7EEFF53F
9,Al - Istiqamah Mosque Kindergarten,0101000020E6100000B4A5B33808F859403BC3D4963AE8F53F
10,Al - Khair Mosque Kindergarten,0101000020E6100000759ABB4C03F0594059839C9C461FF63F
11,Al - Mukminin Mosque Kindergarten,0101000020E61000003F7C4F9B27F659402E7F74A03DEDF53F
12,Al - Muttaqin Mosque Kindergarten,0101000020E61000003F7C4F9B27F659402E7F74A03DEDF53F
13,Al-Nasry @ Jurong West Kindergarten,0101000020E6100000D7AAB8CCC4EC594085DF9744078EF53F
14,Al-Nasry @ Sengkang South,0101000020E61000001689096AF8F859405D0828C3A70FF63F
15,An - Nur Mosque Kindergarten,0101000020E6100000CB564DC667F15940EC562A03620DF73F
16,Ang Mo Kio Methodist Church Kindergarten,0101000020E6100000103FFF3D78F559407D04FEF0F3DFF53F
17,Ar - Raudhah Mosque Kindergarten,0101000020E6100000D356DB0363F05940BACED0894EA0F53F
18,Arise Kindergarten,0101000020E6100000580FA9B3A4F1594013D0E91E7E83F53F
19,Artskidz Preschool,0101000020E61000001CDB21B454F55940751CE49AA75FF43F
20,Assyakirin Mosque Kindergarten,0101000020E6100000C3E1BB830EEE59409098EA138A5EF53F
21,Banyan Tree Education @ AMK PTE. LTD.,0101000020E6100000CCBF4CCA13F8594078407EDBB80AF63F
22,Barker Road Methodist Church Kindergarten,0101000020E6100000B70A62A06BF55940E2C80391451AF53F
23,Bedok Lutheran Church Kindergarten,0101000020E6100000C6CB892C08FC59401E2565411723F53F
24,Bedok Methodist Church Kindergarten,0101000020E6100000778192020BFD5940598638D6C52DF53F
25,Bethany Kindergarten,0101000020E6100000B8A0AD3976F859404AE53796C182F53F
26,Bethel Kinderlites,0101000020E6100000E4D70FB1C1F85940ACE63922DF25F53F
27,Bethesda (Ang Mo Kio) Kindergarten,0101000020E610000089658E4097F55940465ED6C402FFF53F
28,Bethesda (Bedok-Tampines) Kindergarten,0101000020E610000011A96917D3FB594072FC5069C44CF53F
29,Bethesda (Bukit Arang) Kindergarten,0101000020E6100000BD8E386483F759400706B5842197F53F
30,Bethesda (Depot Walk) Kindergarten,0101000020E6100000851964DC1EF4594006ADD1BC2D82F43F
31,Bethesda (Katong) Kindergarten,0101000020E6100000A1664815C5FA59401F0604842011F53F
32,Bethesda (Pasir Ris) Kindergarten,0101000020E6100000A2630795B8FD594083BEF4F6E7E2F53F
33,Bethesda Chapel Kindergarten,0101000020E6100000CFA44DD53DFA5940E1EEACDD7621F53F
34,Bibinogs Preschool K.A.,0101000020E6100000F110C64FE3F3594090F5D4EAAB2BF53F
35,Blue House International School,0101000020E61000005610035DFBF2594073D476B8C260F53F
36,Brain Buttons Kindergarten,0101000020E6100000020EA14A4DF75940647A1DCC8139F63F
37,Brainy Bunch International Montessori,0101000020E610000081C17F040FF959406D4C99E5FCBEF53F
38,Brainy Bunch International Montessori (Pasir Ris),0101000020E610000081C17F040FF959406D4C99E5FCBEF53F
39,British Council (Singapore) Pre-school,0101000020E6100000E1FBD1263DFC59406B161EEA2DB4F53F
40,Bukit Panjang Methodist Church Kindergarten,0101000020E6100000A2CD16B520F15940EE6591DC50C7F53F
41,Buttercups Kindergarten (Pasir Panjang),0101000020E610000090F63FC05AF15940158BDF1456AAF43F
42,Buttercups Kindergarten (Rochester),0101000020E6100000BFB10C1673F259402ACF728F5BE2F43F
43,Buttercups Montessori Kindergarten,0101000020E6100000BFB10C1673F259402ACF728F5BE2F43F
44,Callidus Preschool,0101000020E6100000C993A46B26F65940EB71DF6A9DB8F53F
45,Calvary Baptist Kindergarten,0101000020E61000003DA87AE8F1F759407B4D0F0A4A51F53F
46,Calvary Pandan Kindergarten,0101000020E610000075E382D8BEEF5940AB8207BC8223F53F
47,Canaan Church (SCCC) Kindergarten,0101000020E6100000BAF369BA43F75940245F09A4C42EF53F
48,Canossian Convent Kindergarten,0101000020E61000007C15CF8FF5F05940D727CAEF7E86F53F
49,Catholic Kindergarten,0101000020E6100000BC79AA436EF85940622EA9DA6EC2F53F
50,Cavenur Kindergarten,0101000020E610000084640113B8FB5940F8E7FDDA55C3F53F
51,Cedan Kindergarten,0101000020E6100000A0C37C7901FA59406AF6402B3064F63F
52,Centre of New Life Kindergarten,0101000020E6100000B8C777CEBBEC594033EB7BC33397F53F
53,CGM Kindergarten,0101000020E61000008D45D3D9C9EF59403B0AC6771809F63F
54,Changi Baptist Church Kindergarten,0101000020E6100000942012746AFE59401EEF9FB82DDBF53F
55,Chatsworth Preschool,0101000020E61000007EC4AF58C3F759401990BDDEFD71F63F
56,Chatsworth Preschool (Bedok),0101000020E6100000E14ED834A5FC5940F1A1444B1E4FF53F
57,Chen Li Kindergarten,0101000020E6100000745FCE6C57F85940132C0E677EF5F43F
58,Chengzhu Mandarin Kindergarten,0101000020E61000000917F2086EF259405992F249DDE4F43F
59,Cherrybrook Kindergarten,0101000020E610000090BE49D3A0F359401F4F26C9CE16F53F
60,Children's Vineyard Kindergarten,0101000020E6100000E9F92E00E8F95940A8B4B409E6FEF43F
61,Chinese Kindergarten,0101000020E61000002A3A92CB7FF55940D4D51D8B6D92F43F
62,Choa Chu Kang Bible Centre Kindergarten,0101000020E61000005D19541B9CEF594032923D42CD50F63F
63,Church Of Holy Trinity Kindergarten,0101000020E6100000BBCE2B43C1FC59403CC1FEEBDC94F53F
64,Clementi Woods Kindergarten LLP,0101000020E61000002E02637D03F15940F2D24D6210D8F43F
65,Creative Thinkers Kindergarten,0101000020E6100000BDFBE3BD6AF159406EFC89CA8675F53F
66,Creative Twinkles Preschool,0101000020E61000002207DB3E9AFD5940B15879B8D3ACF53F
67,CS Montessori Kindergarten @ Serangoon,0101000020E610000032225168D9F75940C8A30A35F99CF53F
68,CS Montessori Kindergarten @ Tiong Bahru,0101000020E6100000B3902518F3F45940A344A6D7C19CF43F
69,Damien Centre Kindergarten,0101000020E610000096C6D40220F35940051D0824BCB8F43F
70,Darul Ghufran Mosque Kindergarten,0101000020E61000003F06860728FC59409B7631CD74AFF53F
71,Darul Makmur Mosque Kindergarten,0101000020E6100000A89DABF765F55940DFBCDD3763FDF63F
72,Darussalam Mosque Kindergarten,0101000020E6100000261B0FB658F15940E5DD4724C0FFF43F
73,Dayspring Kindergarten,0101000020E610000090C6FC378AF9594092D90F6734A8F63F
74,Dayspring Kindergarten @ Marina Country Club,0101000020E610000090C6FC378AF9594092D90F6734A8F63F
75,Divinity Kindergarten,0101000020E6100000DF066B5240F95940495865F04139F53F
76,Dreamkids Kindergarten @ East Gate Pte Ltd,0101000020E610000095EF1989D0F95940E1A24918BCDEF43F
77,Dynamic World Montessori Preschool,0101000020E6100000F87CDE9E31FA5940775F3A5222EEF43F
78,Early Years Montessori,0101000020E6100000A435069D10F1594011FC6F253B36F53F
79,Edelweiss Kindergarten Sembawang Presbyterian Church,0101000020E6100000EBEEF08DD7F4594083F6EAE3A10FF73F
80,Elim Kindergarten,0101000020E6100000BFE4901E50F75940AEE06D94AB2EF53F
81,Elite Learning Kindergarten Pte Ltd,0101000020E610000000FE2955A2EC59406D1CB1169F82F53F
82,En-Naeem Mosque Kindergarten,0101000020E61000004985B18520F959402DB29DEFA7C6F53F
83,Eshkol Valley @ Gospel Light,0101000020E61000007B4E7ADF78FA594030F88FE0A143F63F
84,Etonhouse International Research Preschool,0101000020E6100000BC61365CBFF85940EF9E4D582CCFF43F
85,Evangel Kindergarten,0101000020E6100000842D76FBACF25940BF9CD9AED007F73F
86,Evelyn's Schoolhouse,0101000020E61000003423CD69E0EC5940B48E4F6D1589F53F
87,Faith Kindergarten,0101000020E610000060CC96AC0AF359409C60490389D7F43F
88,Far Eastern Kindergarten,0101000020E6100000F97601E5A5F559405FB296A7180CF53F
89,First Step Montessori House,0101000020E610000039149914FAF45940EFB0E485CFD1F63F
90,Foochow Methodist Church Kindergarten,0101000020E6100000B3AA6FAA7FF659405D6C5A2904F2F43F
91,Galilee Kindergarten,0101000020E6100000C1638918C0EF59407A7E07F5E325F53F
92,Glory Kindergarten,0101000020E61000000C4D2377A2F15940429D4DA2B969F53F
93,Good Shepherd Convent Kindergarten,0101000020E61000003ACB2C42B1FB5940BFF04A92E7FAF43F
94,Grace House @ Tanglin,0101000020E610000099EA138A3EF45940345D990178B5F43F
95,Grace House Kindergarten,0101000020E6100000878BDCD3D5EF59408A213999B8D5F53F
96,Gracefields Kindergarten,0101000020E6100000643BDF4F8DF05940B6BA9C121013F63F
97,GUG The Kindergarten,0101000020E6100000A8AC01A5FCF559404F401361C313F53F
98,Han Junior,0101000020E610000065B7E0560BFB5940A4D06861052EF53F
99,Hanis Montessori Kindergarten (Choa Chu Kang),0101000020E6100000780AB952CFEF59407138F3AB3940F63F
100,Hanis Montessori Kindergarten (Enterprise One),0101000020E6100000DA1EBDE1BEF95940578FA09D7853F53F
101,Hanis Montessori Kindergarten (Kovan),0101000020E61000002D7CD8663EF85940D27135B22BADF53F
102,Hanis Montessori Kindergarten (Pasir Ris),0101000020E6100000309B00C3F2FB594066ACEC7195FDF53F
103,Hanis Montessori Kindergarten (Tampines),0101000020E610000035FBF2B85EFD594003322A5F86B5F53F
104,Hanis Montessori Kindergarten (Woodlands),0101000020E610000019FB37D494F15940525B8F673CD6F63F
105,Hasanah Mosque Kindergarten,0101000020E61000000F46EC1340EF5940768DF1BCAF25F53F
106,Holy Family Kindergarten,0101000020E6100000BE2ABC700CFA59408D1FCFD325E8F43F
107,Holy Grace Kindergarten,0101000020E61000006C5B94D920FC5940A8A8FA95CE07F53F
108,Hope Community Kindergarten (Choa Chu Kang),0101000020E610000083763D8768EF59407A53910A630BF63F
109,Hope Community Kindergarten (Sembawang),0101000020E61000000A9DD7D825F45940FAD2DB9F8B46F73F
110,Hope Community Kindergarten (Tampines),0101000020E6100000FC766DCAF0FC5940EE201BED5DC8F53F
111,Ichiban Nurtureland Kindergarten (Choa Chu Kang),0101000020E61000003B3602F1BAEF59402D5DC136E209F63F
112,Iman Kindergarten (Bt. Batok),0101000020E6100000A6272CF180F0594079E6E5B0FB8EF53F
113,Iman Kindergarten (CCK),0101000020E610000068226C787AEF5940FC1708026448F63F
114,Iman Kindergarten (Tampines),0101000020E6100000BA2EFCE07CFC5940302AA913D084F53F
115,Iman Kindergarten (Tenagaville),0101000020E6100000D52137C30DFA5940DD5CFC6D4F50F53F
116,Iman Kindergarten (Yishun),0101000020E6100000B32616F88AF559400CE9F010C6CFF63F
117,Iroha Kindergarten,0101000020E61000006E2CCD5257F85940A3906456EFF0F43F
118,Jamiyah Kindergarten,0101000020E61000006E92D56311F65940FF5E65C80CEFF53F
119,JENIUS Kindergarten,0101000020E61000002A3A92CB7FF859402BD9B11188D7F53F
120,Jenius Kindergarten (Hougang),0101000020E6100000E3B0EA6289F8594002DAB16C410AF63F
121,Jessin Kindergarten,0101000020E6100000CCC3F81F4FF65940A30C0BA47A61F53F
122,JHS Montessori Kindergarten,0101000020E610000017C2C5E5D3F45940A7203F1BB9AEF43F
123,Josiah Montessori Kindergarten,0101000020E6100000ACF82B0975FD5940EC17EC866DABF53F
124,Joyhouse Montessori Preschool,0101000020E6100000412C9B3924F65940EDB94C4D82B7F53F
125,Jurong Calvary Kindergarten,0101000020E6100000A2E826D64EEE5940C4EDD0B01855F53F
126,Jurong Christian Church Kindergarten,0101000020E61000008A9466F338EE5940FAD51C209863F53F
127,Kampong Kapor Methodist Church Kindergarten,0101000020E6100000C22FF5F3A6F65940FDB50600D8EAF43F
128,Kampung Siglap Mosque Kindergarten,0101000020E610000065FB90B75CFB59403B4A6FC9BBF4F43F
129,Kay Poh Road Baptist Kindergarten,0101000020E610000038A4518113F55940AE0507C5A0BDF43F
130,Khalsa Kindergarten,0101000020E6100000EA5910CAFBF65940E6B2D1393F05F53F
131,Kids 'n' Kids School,0101000020E6100000B7D9B342ECFA594096F727A72CF9F43F
132,Kidszone Kindergarten,0101000020E6100000F4CDECA90BF5594009FF2268CCE4F63F
133,Kidz Meadow Kindergarten,0101000020E6100000CEC7B5A162FC5940A4703D0AD723F63F
134,Kim Keat Christian Church Kindergarten,0101000020E6100000930035B56CF759408C101E6D1C31F53F
135,Kindergarten@An-Nahdhah,0101000020E610000014D9BDCB7BF65940CAC4AD8218A8F53F
136,Kinderland Kindergarten (Choa Chu Kang),0101000020E6100000CDE3D5DE4CEF59408BC404357C0BF63F
137,Kinderland Kindergarten (Serangoon),0101000020E6100000973B33C1F0F75940C1F00005CD9DF53F
138,Kinderland Kindergarten (Woodlands),0101000020E6100000C824236761F25940B69F8CF161F6F63F
139,Kinderland Kindergarten (Yio Chu Kang),0101000020E61000005553ED2EABF65940AF4CAE186441F63F
140,Kits4Kids Kindergarten,0101000020E6100000D2393FC571FA5940607D97AD50FFF43F
141,Kizroo Kindergarten,0101000020E610000036E103E0C4F259402C45F295406AF53F
142,Little Hands Montessori Kindergarten,0101000020E6100000929C024F10F559409F4F2ED7ECD2F43F
143,Little Leader Kindergarten,0101000020E6100000F4CDECA90BF5594009FF2268CCE4F63F
144,Little Oaks Montessori Kindergarten,0101000020E61000006BD8EF89F5F3594091ED7C3F351EF53F
145,Little Ones Kindergarten,0101000020E6100000C3876DE6EBF1594088E98C391906F53F
146,Little Raindrops Montessori Pre-School,0101000020E61000000A8E812B0FF559400BBEC4B35FD2F43F
147,Little Woods Montessori Preschool,0101000020E6100000DB32E02CA5F55940EAE7F28BB71AF53F
148,LittleSparks Montessori Kindergarten,0101000020E61000001E543DF438FB5940C3C0CEA85464F53F
149,LittleSparks Montessori Kindergarten @ Kembangan,0101000020E61000000CD98A4773FA59405943F34AA333F53F
150,Living Sanctuary Kindergarten,0101000020E61000000D16F3180AF95940125CF635DCB1F53F
151,Lumiere Montessori House,0101000020E6100000503A9160AAF7594038F6ECB94C8DF53F
152,Magdalene's Kindergarten,0101000020E6100000E65718C76DF85940D21DC4CE143AF53F
153,Mahad Al - Nasry Kindergarten,0101000020E6100000B92869B40BFD5940B836F9D280C6F53F
154,Mahad Al-Nasry @ Sengkang kindergarten,0101000020E61000009CE8A9C4ABF959406786E86BF144F63F
155,Maris Stella Kindergarten,0101000020E610000091AE3EC3C0F3594089FA134B80F0F43F
156,Marymount Kindergarten,0101000020E61000000D4636A1DAF65940F39947591A73F53F
157,Metamorphosis Kindergarten,0101000020E6100000A118B4EBB9EF59407ECE93217D29F63F
158,Methodist Church Of The Incarnation (MCI) Kindergarten,0101000020E6100000B2AB7FC63BF05940254C625AE513F63F
159,MFC Kindergarten (Broadrick Road),0101000020E61000007011CE5D01F95940002BD1A3F3CBF43F
160,MFC Kindergarten (Newton),0101000020E6100000D90D36D0D7F55940946B0A647616F53F
161,Modern Montessori Kindergarten,0101000020E6100000B302E89C44F65940BE423058BB97F43F
162,Monte Kidz World (Hougang),0101000020E61000004777103BD3F85940505667107A11F63F
163,Monte Kidz World (Pasir Ris),0101000020E6100000E734B0FA48FC59404DDC2A88810EF63F
164,Montessori Children's House Kindergarten,0101000020E6100000BD9AF2D79AF259404D1B69047650F53F
165,Mosaic Kindergarten,0101000020E61000007ABCDA9B29F25940083C3080F061F53F
166,MRC Kindergarten (Serangoon North),0101000020E61000001325C6D7C3F7594090AE88505BF9F53F
167,MRC Kindergarten (Yishun South),0101000020E61000003B54539275F55940AC1DC539EAA8F63F
168,Muhammadiyah Kindergarten,0101000020E61000006254ADE092FA594003835AC2902BF53F
169,Mujahidin Mosque Kindergarten,0101000020E6100000377172BF43F3594068E89FE062C5F43F
170,My Montessori Preschool @ Bullion,0101000020E6100000CDEDB9A786F55940FC7C4A84FC42F63F
171,My Prep School,0101000020E6100000C18EFF0241FB5940A20A7F8637EBF43F
172,NAFA Arts Kindergarten,0101000020E61000000DB4F1167EFA59406EDA8CD310F5F43F
173,NAFA Arts Kindergarten (Derbyshire),0101000020E6100000580394861AF6594045B8C9A8320CF53F
174,Nanyang Children School,0101000020E6100000D97A8670CCF359408EDCE401765FF43F
175,Nanyang Kindergarten,0101000020E610000098C9CBF591F35940F801A3265516F53F
176,Nativity Church Kindergarten,0101000020E6100000FED30D1478F9594081423D7D04FEF53F
177,New Life Kindergarten,0101000020E610000009A0BD9FBFF159408ACE8D44C31DF73F
178,Newton Kindergarten,0101000020E6100000D1AE42CACFF559409884B0BF9105F53F
179,P & J Kindergarten,0101000020E610000037A79201A0ED57C04165FCFB8C8B4240
180,Paper Scissors Stone Montessori Kindergarten,0101000020E61000001E543DF438FB5940C3C0CEA85464F53F
181,Paper Scissors Stone Montessori Kindergarten (Bedok Reservoir Branch),0101000020E61000001E543DF438FB5940C3C0CEA85464F53F
182,Pasir Panjang Hill Church Kindergarten,0101000020E6100000ECC039234AF25940FB75A73B4F7CF43F
